time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,PriceUSD,SplyCur,TxCnt
2021-07-04 00:00:00+00:00,btc,843475,1.8265447061,662841855840.3812,82108835.9632785,35355.6078883694,18747856.2929314,169312
2021-07-05 00:00:00+00:00,btc,902032,1.752492211228,635800664838.8307,94246664.36212581,33911.7538404442,18748681.2929314,223372
2021-07-06 00:00:00+00:00,btc,853332,1.763785729615,639809939899.6041,101386562.69452158,34123.9815680888,18749568.7929314,232857
2021-07-07 00:00:00+00:00,btc,811614,1.753796589122,636229302844.7091,87820755.45171146,33931.6186382233,18750337.5429314,220912
2021-07-08 00:00:00+00:00,btc,802085,1.697989573018,615408206333.4872,99244593.40043193,32819.6595312098,18751206.2929314,228850
2021-07-09 00:00:00+00:00,btc,818441,1.754049012631,635972699231.9186,93532673.91199897,33914.8810742256,18752025.0429314,223467
2021-07-10 00:00:00+00:00,btc,726034,1.738516988105,630307119097.991,114952370.96547714,33610.9458386908,18753031.2929314,193966
2021-07-11 00:00:00+00:00,btc,690684,1.771750243299,642476387837.8834,89248735.3238197,34258.4413898305,18753812.5429314,160653
2021-07-12 00:00:00+00:00,btc,838472,1.713116506244,621438096852.9285,89962724.74580109,33135.2359117475,18754600.04292919,225239
2021-07-13 00:00:00+00:00,btc,807050,1.688811469688,612214949439.348,97102623.07819687,32641.9759610169,18755450.04292919,227411
2021-07-14 00:00:00+00:00,btc,817900,1.697934967437,615181434967.0844,121378279.87589152,32798.2845189947,18756512.54292919,235584
2021-07-15 00:00:00+00:00,btc,828844,1.643649164372,594751052034.9653,91390704.61790933,31707.6900368206,18757312.54292917,224713
2021-07-16 00:00:00+00:00,btc,764392,1.63221452573,590054215680.704,107098482.18295453,31455.7175818819,18758250.04292917,223179
2021-07-17 00:00:00+00:00,btc,640355,1.630400402935,591812552914.4733,101825980.89464508,31547.9511990064,18759143.79292917,181727
2021-07-18 00:00:00+00:00,btc,651828,1.639258220118,594837912850.213,97872242.08868937,31707.7038527177,18760043.79292917,163158
2021-07-19 00:00:00+00:00,btc,845474,1.597725750094,579408058603.4889,115543619.56746826,30883.4697462303,18761106.29292917,228590
2021-07-20 00:00:00+00:00,btc,822257,1.540648215719,558478126514.6531,82919538.21875687,29766.6577182934,18761868.79292917,228207
2021-07-21 00:00:00+00:00,btc,815589,1.661721371109,602653902984.2952,98551910.00153977,32119.6572258328,18762775.04292917,237007
2021-07-22 00:00:00+00:00,btc,780869,1.670492594499,606199143136.722,103989257.21923248,32306.9614285798,18763731.29292371,223683
2021-07-23 00:00:00+00:00,btc,803246,1.732406654257,627479802970.8693,91755226.95814629,33439.5957028638,18764575.04290733,234138
2021-07-24 00:00:00+00:00,btc,712132,1.769606297066,641160519675.9818,104668925.13208283,34166.914654588,18765537.54290733,196325
2021-07-25 00:00:00+00:00,btc,641796,1.81848487747,659078087900.031,103989257.21923248,35119.9374360023,18766493.79290733,172110
2021-07-26 00:00:00+00:00,btc,958347,1.93010945385,702742383037.9468,101950252.50195892,37444.7825102279,18767431.29289095,269826
2021-07-27 00:00:00+00:00,btc,903400,2.001791162085,734346228533.4615,115543619.56746826,39126.5402881356,18768493.79284727,251334
2021-07-28 00:00:00+00:00,btc,868607,2.033833059073,749637705826.2058,106707930.82807882,39939.1940432495,18769475.04284727,255513
2021-07-29 00:00:00+00:00,btc,880689,2.017407304464,752436348341.3021,108746935.54535235,40086.1643950906,18770475.04284181,261353
2021-07-30 00:00:00+00:00,btc,841162,2.099162197424,784455260094.139,112824945.95862192,41789.6670981882,18771512.54282543,250833
2021-07-31 00:00:00+00:00,btc,720022,2.098153113059,784564984126.0333,112670630.57380445,41793.3137481005,18772500.04282543,204354
2021-08-01 00:00:00+00:00,btc,695892,2.006838470091,750355941541.017,110975800.32998534,39968.9689544126,18773462.54282542,190234
2021-08-02 00:00:00+00:00,btc,899861,1.972933571383,737910797087.4546,103048958.33872564,39304.1862835769,18774356.29282542,236019
2021-08-03 00:00:00+00:00,btc,820918,1.922865034712,718888492618.7064,121785131.92177844,38288.8253975453,18775412.5428145,246833
2021-08-04 00:00:00+00:00,btc,842870,1.995697932518,746805401841.9286,98004602.83491196,39773.9113489188,18776262.5428145,237723
2021-08-05 00:00:00+00:00,btc,854629,2.052274774394,768772119139.358,115299533.17424172,40941.650434249,18777262.54279812,249454
2021-08-06 00:00:00+00:00,btc,894265,2.140827816615,803528296774.2887,114578911.55238023,42790.3573284629,18778256.29279812,258639
2021-08-07 00:00:00+00:00,btc,724467,2.222890074166,835395295482.4253,120343887.64035964,44484.9005862069,18779300.04279812,207621
2021-08-08 00:00:00+00:00,btc,740945,2.195821362505,825812457038.7324,113858288.89282292,43972.3010181181,18780287.54279812,197270
2021-08-09 00:00:00+00:00,btc,934412,2.303684409546,868926021044.1497,109534557.08626235,46265.6424564582,18781237.54278174,254532
2021-08-10 00:00:00+00:00,btc,875882,2.261488524708,854382704549.5063,118902643.35894084,45488.7912624196,18782268.79278174,259626
2021-08-11 00:00:00+00:00,btc,866724,2.268172978331,857947004307.331,105931445.86386745,45676.3263611923,18783187.54277628,261571
2021-08-12 00:00:00+00:00,btc,842547,2.20343699514,834123407129.0948,108813934.42670503,44405.7483483343,18784131.29277628,252677
2021-08-13 00:00:00+00:00,btc,917929,2.362590119037,896373859155.2133,108438697.15589663,47717.4853559322,18785018.79277628,256053
2021-08-14 00:00:00+00:00,btc,724702,2.327809478249,885277380213.1919,126820808.67061576,47124.2050736411,18786043.79277628,211657
2021-08-15 00:00:00+00:00,btc,750378,2.323985756424,884394736774.213,140740165.7062498,47074.370710111,18787181.29277628,181221
2021-08-16 00:00:00+00:00,btc,978773,2.268193061802,863969541715.8536,124500916.20252626,45984.7199070719,18788187.54277082,270372
2021-08-17 00:00:00+00:00,btc,953226,2.204708913004,840144904105.1235,133007188.95670392,44714.0967982466,18789262.54277082,254546
2021-08-18 00:00:00+00:00,btc,876483,2.213680687968,844697273128.4824,104395177.76725549,44954.3637469316,18790106.29276536,247197
2021-08-19 00:00:00+00:00,btc,888796,2.293129661764,876544383505.9407,119087831.92106985,46646.8615049679,18791068.79275444,254656
2021-08-20 00:00:00+00:00,btc,984372,2.414499299985,925337170100.1696,123727617.9707974,49240.8356049094,18792068.79275444,272396
2021-08-21 00:00:00+00:00,btc,787645,2.403261370099,922183481119.9332,131460594.72034328,49070.2409701929,18793131.29275444,216018
2021-08-22 00:00:00+00:00,btc,715639,2.414996575605,927741877823.068,126820808.67061576,49363.3160952659,18794156.29275444,191939
