time,btc_A_MVRV_Z,btc_B_AddrMomentum,btc_C_HashRibbon,btc_D_Ensemble,btc_Buy_and_Hold,eth_A_MVRV_Z,eth_B_AddrMomentum,eth_C_HashRibbon,eth_D_Ensemble,eth_Buy_and_Hold
2020-08-25 00:00:00+00:00,32302.697774470693,21846.302686233317,17606.892275458693,36035.37561755593,11985.565713746932,8848.007978223071,10362.609415561876,2912.865567551478,6089.35889631529,4163.351281197683
2020-08-26 00:00:00+00:00,32625.75392237152,22064.785440861564,17782.977097683968,36395.76191459046,12105.432194154502,8848.007978223071,10436.595965552235,2933.6627302434545,6132.835460790922,4193.076612467158
2020-08-27 00:00:00+00:00,32178.188683701163,21762.09723370023,17539.027412783755,35896.47911160446,11939.367965812808,8848.007978223071,10328.685026701523,2903.329631162411,6069.423977336424,4149.721591786298
2020-08-28 00:00:00+00:00,32784.54189887189,22172.173691272743,17869.525992652416,36572.89833882016,12164.348750913492,8848.007978223071,10671.505185534414,2999.694262548328,6270.874683457832,4287.455312151548
2020-08-29 00:00:00+00:00,32678.97311123455,22100.777558818234,17811.984722119574,36455.130747315525,12125.17859706498,8848.007978223071,10815.446226509468,3040.155201024317,6355.45846185346,4345.286027691253
2020-08-30 00:00:00+00:00,33271.11858241943,22501.245324331332,18134.739236164918,37115.70048125414,12344.887752830695,8848.007978223071,11567.192267064807,3251.466374616212,6797.205444322088,4647.312545875106
2020-08-31 00:00:00+00:00,33212.455026078984,22461.571182641623,18102.76410751799,37050.25816734746,12323.121276407288,8848.007978223071,11780.447778356118,3311.411183015358,6922.520342606285,4732.991506699762
2020-09-01 00:00:00+00:00,34042.931132669,23023.221869680787,18555.422998368547,37976.69838764472,12631.260429945658,8848.007978223071,12986.838882403641,3650.5202787131343,7631.429470343499,5217.679267016107
2020-09-02 00:00:00+00:00,32462.147539052465,21954.13850368182,17693.80188430744,36213.25030155139,12044.727819796988,8848.007978223071,11918.849080370803,3350.314935050773,7003.848815569777,4788.596539655743
2020-09-03 00:00:00+00:00,29183.015864536454,19736.462951947942,15906.480015609617,32555.204697571,10828.041571380862,8848.007978223071,10360.924169527932,2912.391855289607,6088.368598648191,4162.674205477352
2020-09-04 00:00:00+00:00,29781.584414181787,20141.274643073823,16232.735489584673,33222.93971679197,11050.13394075647,8848.007978223071,10445.382421180453,2936.1325487065355,6137.9986276730415,4196.606717658809
2020-09-05 00:00:00+00:00,28805.196851706536,19480.944091804336,15700.546173645067,32133.727515143837,10687.855923798365,8848.007978223071,10434.937038759273,2516.604946510585,6131.860629045368,3596.9769923610133
2020-09-06 00:00:00+00:00,29159.711212215592,19720.702024109858,15893.777593483914,32529.20711972528,10819.394632856478,8848.007978223071,10434.937038759273,2682.1945085748835,6131.860629045368,3833.653728511548
2020-09-07 00:00:00+00:00,29485.564813620666,19941.076695519514,16071.38719431557,32892.71412477318,10940.29907805078,8848.007978223071,10434.937038759273,2679.0002652082994,6131.860629045368,3829.0882046642178
2020-09-08 00:00:00+00:00,28748.295027725755,19442.4614090649,15669.531293956024,32070.250507285633,10666.743119062512,8848.007978223071,10434.937038759273,2556.823152736493,6131.860629045368,3654.4607713185346
2020-09-09 00:00:00+00:00,29073.85713334547,19662.638941981568,15846.982012240862,32433.432333297722,10787.539407906683,8848.007978223071,10434.937038759273,2673.286077182104,6131.860629045368,3820.9209303811604
2020-09-10 00:00:00+00:00,29391.010755122457,19877.129820351827,16019.849606532389,32787.23404883847,10905.215820003916,8848.007978223071,10434.937038759273,2789.6694879565807,6131.860629045368,3987.267440757668
2020-09-11 00:00:00+00:00,29540.004506223082,19977.894239708592,16101.060065908276,32953.4444942652,10960.498335638431,8848.007978223071,10434.937038759273,2839.677700995555,6131.860629045368,4058.7440513316433
2020-09-12 00:00:00+00:00,29682.079188577256,20073.97929540362,16178.4992211375,33111.93635089346,11013.213605846031,8848.007978223071,10434.937038759273,2932.692580110183,6131.860629045368,4191.689979371108
2020-09-13 00:00:00+00:00,29356.57891451057,19853.843579143642,16001.082204727998,32748.823501263905,10892.440258929102,8848.007978223071,10434.937038759273,2776.462594527198,6131.860629045368,3968.39086186835
2020-09-14 00:00:00+00:00,30324.07483181086,20508.160714034508,16528.425045000462,33828.116600304114,11251.41912736742,8848.007978223071,10434.937038759273,2853.6069401306663,6131.860629045368,4078.6530770845975
2020-09-15 00:00:00+00:00,30655.851370842618,20732.541065994057,16709.26299924939,34198.230956961685,11374.52121433885,8848.007978223071,10434.937038759273,2763.5157574811947,6131.860629045368,3949.8859809004844
2020-09-16 00:00:00+00:00,31193.182955986067,21095.93822043218,17002.140684013513,34797.65288874609,11573.892272099187,8848.007978223071,10434.937038759273,2774.0362634731214,6131.860629045368,3964.9229131187994
2020-09-17 00:00:00+00:00,31102.098008489877,21034.33750376591,16952.49396813616,34696.04279044884,11540.096190070039,8848.007978223071,10434.937038759273,2957.219683820967,6131.860629045368,4226.746505767621
2020-09-18 00:00:00+00:00,31056.08341721537,21003.217852522394,16927.41327805492,34644.71106911577,11523.022974967005,8848.007978223071,10434.937038759273,2902.6654044711404,6131.860629045368,4148.772214280892
2020-09-19 00:00:00+00:00,31493.10142624515,21298.772972136736,17165.61409524809,35132.22787706086,11685.17376812636,8848.007978223071,10434.937038759273,2925.330890795,6131.860629045368,4181.1679357232415
2020-09-20 00:00:00+00:00,31059.226692299115,21005.3436483115,16929.126549998276,34648.217559474666,11524.189253100667,8848.007978223071,10434.937038759273,2818.7230327476937,6131.860629045368,4028.793597775306
2020-09-21 00:00:00+00:00,29734.41363729324,20109.373063922558,16207.024609551541,33170.31820897806,11032.631735519213,8848.007978223071,10434.937038759273,2600.4079897928996,6131.860629045368,3716.756467083209
2020-09-22 00:00:00+00:00,29917.731371925114,20233.35078078333,16306.943682205449,33374.81888167543,11100.649793028391,8848.007978223071,10434.937038759273,2608.3603443588695,6131.860629045368,3728.1227470583603
2020-09-23 00:00:00+00:00,29102.83158987058,19682.234356328572,15862.774815007357,32465.754878971373,10798.290065796826,8848.007978223071,10434.937038759273,2434.357063726927,6131.860629045368,3479.420304548956
2020-09-24 00:00:00+00:00,30541.131851875736,20654.956297289376,16646.734035679718,34070.2552384784,11331.955780862469,8848.007978223071,10434.937038759273,2651.189798432916,6131.860629045368,3789.3387758646845
2020-09-25 00:00:00+00:00,30383.54339857536,20548.37928397948,16560.838952226077,33894.45694610924,11273.48429417902,8848.007978223071,10434.937038759273,2670.704426281643,6131.860629045368,3817.230983373728
2020-09-26 00:00:00+00:00,30549.628705117306,20660.702716027896,16651.36532625331,34079.73392970923,11335.108446116556,8848.007978223071,10434.937038759273,2692.627202300314,6131.860629045368,3848.5651508826895
2020-09-27 00:00:00+00:00,30597.389367167212,20693.003234297976,16677.397728797165,34133.01348576142,11352.829521846139,8848.007978223071,10434.937038759273,2704.1763595508082,6131.860629045368,3865.0723317053244
2020-09-28 00:00:00+00:00,30507.94980686157,20672.31023106368,16628.647846838066,34033.23890429503,11319.643942891209,8848.007978223071,10434.937038759273,2699.14908299592,6131.860629045368,3857.88685822557
2020-09-29 00:00:00+00:00,30831.497643077615,20672.31023106368,16805.000668450255,34394.173705768706,11439.6928589162,8848.007978223071,10434.937038759273,2731.356528947323,6131.860629045368,3903.920878078602
2020-09-30 00:00:00+00:00,30635.86062251552,20520.464624336957,16698.36685197531,34175.93021508954,11367.103863954862,8848.007978223071,10434.937038759273,2733.4470879777555,6131.860629045368,3906.90890873636
2020-10-01 00:00:00+00:00,30164.52278116803,20204.753842823146,16441.459684162495,33650.127810773076,11192.219069183613,8848.007978223071,10434.937038759273,2675.6165481206945,6131.860629045368,3824.2518665136267
2020-10-02 00:00:00+00:00,30060.686034036087,20135.202073983288,16384.86247876032,33534.29240247594,11153.691570182114,8848.007978223071,10434.937038759273,2625.8070664474885,6131.860629045368,3753.0593021707923
2020-10-03 00:00:00+00:00,30019.73268674648,20115.066871909305,16362.540467791394,33488.60676771315,11138.496274774761,8848.007978223071,10434.937038759273,2632.2742839905627,6131.860629045368,3762.3028796100266
2020-10-04 00:00:00+00:00,30332.31857290548,20115.066871909305,16532.918374393976,33837.31293148713,11254.47787810417,8848.007978223071,10434.937038759273,2675.453625555605,6131.860629045368,3824.019001709408
2020-10-05 00:00:00+00:00,30636.667824314947,20115.066871909305,16698.80682498395,34176.83069158362,11367.403367429115,8848.007978223071,10434.937038759273,2681.926086582514,6131.860629045368,3833.270073646632
2020-10-06 00:00:00+00:00,30135.390134911246,20115.066871909305,16425.580658580064,33617.628796049095,11181.409716708968,8848.007978223071,10434.937038759273,2582.5417046758444,6131.860629045368,3691.220231610845
2020-10-07 00:00:00+00:00,30336.799964119033,20115.066871909305,16535.36099924507,33842.31216148325,11256.140649717057,8848.007978223071,10434.937038759273,2590.5637063761246,6131.860629045368,3702.68605805635
2020-10-08 00:00:00+00:00,31006.077154727744,20115.066871909305,16900.156889660826,34588.92642646604,11504.468693546643,8848.007978223071,10434.937038759273,2661.6951167393786,6131.860629045368,3804.3540003631383
2020-10-09 00:00:00+00:00,31494.02323626946,20115.066871909305,17166.1165365584,35133.25620511897,11685.515795739622,8848.007978223071,10434.937038759273,2781.0663444858023,6131.860629045368,3974.970989870818
2020-10-10 00:00:00+00:00,32144.574931455816,20115.066871909305,17520.705917814834,35858.98118506803,11926.895947554925,8848.007978223071,10434.937038759273,2819.2984561695544,6131.860629045368,4029.6160489956173
2020-10-11 00:00:00+00:00,32359.031017034114,20115.066871909305,17637.597244445074,36098.21834263424,12006.467552513663,8848.007978223071,10434.937038759273,2841.03532794164,6131.860629045368,4060.6845040419703
2020-10-12 00:00:00+00:00,32842.89523425545,20115.066871909305,17901.33203241991,36637.99458476735,12186.000123214935,8848.007978223071,10434.937038759273,2943.7403200657823,6131.860629045368,4207.4804857408035
2020-10-13 00:00:00+00:00,32520.299884490865,20115.066871909305,17725.49837259606,36278.12233253611,12066.304616958849,8848.007978223071,10434.937038759273,2897.217887206916,6131.860629045368,4140.986091833635
2020-10-14 00:00:00+00:00,32469.505309678807,20115.066871909305,17697.812307081113,36221.45828560524,12047.457840799092,8848.007978223071,10434.937038759273,2876.5996713263903,6131.860629045368,4111.516528782583
2020-10-15 00:00:00+00:00,32712.58526150223,20115.066871909305,17830.305343915366,36492.626886760816,12137.650020926432,8848.007978223071,10434.937038759273,2866.530195922887,6131.860629045368,4097.124253426942
2020-10-16 00:00:00+00:00,32247.334496836796,20115.066871909305,17576.71599507116,35973.614939891035,11965.023769948855,8848.007978223071,10434.937038759273,2781.4616481357602,6131.860629045368,3975.535996363342
2020-10-17 00:00:00+00:00,32315.062908245487,20115.066871909305,17613.632009082943,36049.169581244285,11990.15366254464,8848.007978223071,10434.937038759273,2796.787553429724,6131.860629045368,3997.441273473255
2020-10-18 00:00:00+00:00,32675.73164412512,20115.066871909305,17810.21792967987,36451.51471853505,12123.975885845004,8848.007978223071,10434.937038759273,2869.7098720348536,6131.860629045368,4101.668956334629
2020-10-19 00:00:00+00:00,33404.31747183117,20115.066871909305,18207.34055613693,37264.29091928213,12394.30975631749,8848.007978223071,10434.937038759273,2881.414155191615,6131.860629045368,4118.397858217033
2020-10-20 00:00:00+00:00,33926.592590663546,20115.066871909305,18492.01157091209,37846.91656294284,12588.094275527757,8848.007978223071,10434.937038759273,2800.7785928716867,6131.860629045368,4003.1456559065205
2020-10-21 00:00:00+00:00,36540.26310101084,20115.066871909305,19916.61751065491,40762.60488218066,13557.868375343274,8848.007978223071,10434.937038759273,2980.205306246141,6131.860629045368,4259.599796918101
2020-10-22 00:00:00+00:00,36964.03412144058,20115.066871909305,20147.597930874315,41235.3439705267,13715.104017034984,8848.007978223071,10434.937038759273,3146.9809612178587,6131.860629045368,4497.971812617659
2020-10-23 00:00:00+00:00,36838.702947166945,20115.066871909305,20079.284983776237,41095.5303867489,13668.601243931467,8848.007978223071,10434.937038759273,3108.281908311835,6131.860629045368,4442.6593556020525
2020-10-24 00:00:00+00:00,37294.97587683219,20115.066871909305,20327.980878370305,41604.52708168142,13837.896366589259,8848.007978223071,10499.164861742245,3130.521899347542,6169.602692804423,4474.446917720879
2020-10-25 00:00:00+00:00,37089.570203590374,20115.066871909305,20216.022564956776,41375.386139927155,13761.6828189839,8848.007978223071,10358.43393630195,3088.5603481377266,6086.905268010083,4414.471380251336
2020-10-26 00:00:00+00:00,37200.52667656838,20115.066871909305,20276.500444563866,41499.16398067832,13802.852015053166,8848.007978223071,10034.189629723187,2991.8808583068435,5896.370251812339,4276.287633518633
2020-10-27 00:00:00+00:00,38892.29149336966,20115.066871909305,21198.61292856736,43386.41751769344,14430.563004566922,8848.007978223071,10289.740989831162,3068.078264458756,6046.53937290283,4385.196390606648
