Date,Total_Money,Ror,Cum_Ror,Highwatermark,Drawdown,MaxDrawdown
2025-06-17,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-18,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-19,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-20,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-23,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-24,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-25,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-26,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-27,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-06-30,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-01,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-02,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-03,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-04,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-07,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-08,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-09,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-10,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-11,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-14,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-15,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-16,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-17,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-18,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-21,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-22,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-23,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-24,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-25,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-28,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-29,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-30,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-07-31,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-01,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-04,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-05,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-06,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-07,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-08,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-11,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-12,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-13,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-14,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-18,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-19,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-20,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-21,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-22,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-25,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-26,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-27,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-28,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-08-29,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
2025-09-01,115055565.42379528,1.0,11.505556542379539,12.620289632879533,-0.08832864561172904,-0.15857567165112485
